rank_emul	rank_star	rank_outdeg	rank_tweet	pagerank	sumMnei
993	2240	986	2229	1816	1475
994	6143	2815	6293	2392	8746
995	1232	1221	11787	1366	2850
996	1023	521	3631	891	372
997	829	1261	10170	244	1322
998	1412	1392	5672	1859	1741
999	2393	663	6969	1113	709
1000	1141	2982	10516	2141	6175
1001	2642	3174	10526	2099	9352
1002	1686	856	11075	381	949
1003	1490	500	4725	1001	402
1004	1473	1739	1728	1253	4303
1005	1269	3015	13425	2033	9779
1006	1113	3004	12974	1289	10450
1007	916	440	2193	534	342
1008	1217	3418	11581	1967	9322
1009	2094	1547	12513	616	1549
1010	1034	3407	9886	2013	10592
1011	1132	3751	13460	2275	7163
1012	1005	1769	4700	1792	6064
1013	867	517	373	992	438
1014	2402	582	6363	1138	526
1015	744	542	149	689	536
1016	984	464	88	1208	422
1017	746	533	1468	1035	466
1018	1119	3722	11492	2262	10499
1019	248	341	283	522	222
1020	1185	527	5328	1022	443
1021	1093	2848	10793	1633	9780
1022	1194	364	5774	642	267
1023	1697	756	6977	1563	818
1024	1447	1834	993	1737	1545
1025	1825	1016	4257	412	1064
1026	136	461	13	866	327
1027	722	858	628	1326	847
1028	1287	1189	10681	1618	2157
1029	1099	3746	11935	2167	10836
1030	1256	2663	11293	2010	8366
1031	1122	676	663	882	667
1032	1381	1905	5092	2187	2086
1033	690	513	1477	835	421
1034	1320	2661	8299	2039	8254
1035	1249	947	2872	1600	1536
1036	1208	2344	5140	1999	4761
1037	720	1109	2880	737	3110
1038	4401	2037	11	2368	2226
1039	964	3666	12177	1978	11005
1040	2151	3419	9374	1976	10731
1041	1245	2942	9540	2219	4979
1042	760	1121	9880	1042	4015
1043	874	611	5806	625	542
1044	627	744	523	1268	681
1045	1528	3434	11846	2568	9324
1046	1060	2665	11333	1864	8397
1047	1109	4105	10770	2170	11066
1048	976	1305	3454	1513	1564
1049	1248	631	3366	1406	535
1050	1026	2073	4627	1234	8149
1051	1190	3164	9245	2217	9741
1052	2143	1614	576	2285	2385
1053	1325	836	7018	1160	944
1054	1277	1427	6278	638	1759
1055	5457	1318	8931	1880	1524
1056	1076	3390	10399	2097	8887
1057	1236	1244	12727	1399	2214
1058	1397	2265	7828	2133	7818
1059	1147	4127	13419	2347	10840
1060	1193	4418	4439	2409	11137
1061	1152	4476	12134	2410	11317
1062	1158	4547	12342	2414	11342
1063	1159	4641	13063	2422	11455
1064	1155	4650	13174	2423	11471
1065	1154	4655	11905	2424	11486
1066	1177	2258	11046	1961	4147
1067	3654	1955	9615	1576	8877
1068	751	456	1352	526	351
1069	1032	1278	7210	1182	2846
1070	1150	4561	10488	2418	11411
1071	1114	3748	13381	2159	9195
1072	1008	3539	9471	1974	10872
1073	1480	695	6646	717	706
1074	322	390	145	984	253
1075	1321	1043	2814	1380	1356
1076	934	389	4908	624	336
1077	2452	1311	8434	1790	2680
1078	1525	3429	11753	1957	10372
1079	1499	784	2593	1330	936
1080	1105	1285	10086	1567	1917
1081	1226	1644	11885	1902	2566
1082	1252	4611	9376	2416	11389
1083	844	485	1250	1188	348
1084	1170	1230	5068	1679	835
1085	1100	1540	4318	1118	2284
1086	1328	774	7851	588	761
1087	1338	4657	13318	2546	11271
1088	1156	4623	12841	2417	11416
1089	1302	3159	8296	2005	9975
1090	1017	881	1978	488	715
1091	1040	973	2332	1450	841
1092	1000	814	3321	1397	804
1093	1142	3400	12407	2218	10147
1094	1268	1174	9747	1958	961
1095	1165	1137	2167	2432	1333
1096	1396	657	1771	948	660
1097	1253	4649	13167	2419	11470
1098	522	437	260	876	332
1099	1874	1194	3644	1540	1464
1100	1199	3144	7531	1881	10203
1101	1002	3116	5310	2121	10253
1102	1963	4106	11709	2501	10442
1103	1317	1491	11686	1910	2468
1104	4281	2672	10602	2882	8326
1105	2475	471	8063	1238	376
1106	975	559	6455	287	433
1107	1137	476	294	582	473
1108	1399	1341	3481	1888	1507
1109	1234	2398	12578	1825	8497
1110	1873	1264	9800	2102	3243
1111	960	1398	11629	1342	6898
1112	939	1108	3098	734	1896
1113	2277	3695	11228	2632	6892
1114	1550	3422	9985	2732	9224
1115	913	564	1862	682	534
1116	758	681	718	693	630
1117	1576	2957	11074	1826	9810
1118	1655	1006	7594	1355	1378
1119	1108	2331	4074	854	4620
1120	1540	865	11609	1688	1009
1121	1006	554	359	726	449
1122	2342	4553	11294	2544	11298
1123	728	463	658	1237	400
1124	1061	977	2299	990	1027
1125	1144	3011	13253	1956	9862
1126	2107	1072	3940	1795	1486
1127	890	1257	789	1793	1603
1128	2118	3657	3609	2494	10010
1129	1129	1103	35	1726	751
1130	1524	3438	13311	2440	9585
1131	1167	740	3219	1379	675
1132	715	649	722	1422	764
1133	981	985	5112	316	1720
1134	2398	815	10506	1052	855
1135	1101	1730	4596	677	3137
1136	857	645	1073	845	511
1137	555	348	1551	860	224
1138	1157	4643	13080	2415	11456
1139	1305	1183	4850	1315	1083
1140	1280	1960	10349	2114	2806
1141	1463	4389	12042	2681	10994
1142	674	847	4273	125	795
1143	1096	1734	8059	978	6286
1144	1378	515	3976	1003	445
1145	1073	2082	1709	2079	6238
1146	1295	4130	10899	2508	10737
1147	2142	2339	5764	2112	5899
1148	1263	2851	11776	1853	9967
1149	1243	808	1006	1087	781
1150	1075	597	730	935	550
1151	1374	2678	8397	1920	5359
1152	2285	1564	366	2289	1410
1153	1313	3754	13514	2337	7892
1154	1184	919	5020	1755	784
1155	1206	1428	5548	939	1556
1156	1742	2980	12362	2617	3980
1157	1429	632	3109	543	539
1158	1120	3013	13274	2031	9977
1159	1275	4635	11797	2343	11269
1160	1339	2789	7786	2537	7485
1161	2428	1459	12865	2371	2018
1162	1057	712	1620	1015	546
1163	1423	1537	6001	1190	2003
1164	1790	3649	6945	2835	7723
1165	1239	3399	10463	714	10015
1166	1398	1005	8588	1727	985
1167	1859	3163	10435	2140	9479
1168	2187	1461	8904	1142	1995
1169	1391	588	4199	1543	531
1170	1512	1101	13037	1036	3295
1171	1255	2108	10588	1329	3042
1172	1364	1691	3258	2295	1726
1173	1128	1846	2702	1669	3658
1174	650	600	621	166	484
1175	1111	2965	8229	1941	9901
1176	910	1054	1095	1759	1063
1177	4903	3303	7394	2468	9295
1178	4224	692	4819	1263	618
1179	1402	2191	8909	1670	8905
1180	2146	1793	4429	2156	2525
1181	1309	4569	10514	2545	11192
1182	1146	956	2551	1279	1089
1183	1094	1380	4493	1405	1334
1184	1227	1712	9359	2071	2126
1185	1684	2659	9753	2705	4686
1186	1015	486	125	1012	392
1187	1018	2145	999	2089	2936
1188	3582	690	1856	1316	749
1189	1260	3187	11556	2334	8759
1190	1395	637	3292	1446	440
1191	1394	789	1376	1324	724
1192	3503	3405	9861	2195	9443
1193	408	1185	560	889	1209
1194	1222	3001	11777	2128	9497
1195	1261	3971	6240	2585	10708
1196	810	594	1832	958	538
1197	1461	1170	1889	2003	1309
1198	2134	4658	10080	2425	11493
1199	1329	4367	8993	2615	10796
1200	1459	581	2109	1201	451
1201	223	424	94	613	404
1202	1153	4659	11936	2426	11499
1203	1343	4918	12009	2678	11532
1204	1345	4982	12032	2679	11535
1205	1441	4992	7440	2680	11365
1206	1347	5170	12304	2685	11553
1207	1349	5199	11317	2686	11565
1208	1348	5204	12386	2687	11567
1209	1346	4575	11421	834	11366
1210	2007	5291	12738	2690	11617
1211	1342	5297	12773	2692	11626
1212	1340	5307	12827	2693	11635
1213	1341	5313	12878	2694	11647
1214	1344	5324	12948	2695	11664
1215	2004	5330	11798	2697	11725
1216	2006	5331	13018	2696	11744
1217	2005	5359	13457	2699	11748
1218	1467	5350	13289	2864	11479
1219	4865	667	9511	1494	701
1220	2314	3517	8936	2541	10250
1221	1700	1247	2885	2224	1172
1222	1444	2287	12509	1901	5497
1223	1133	4452	12111	2044	11320
1224	1443	982	4030	1141	812
1225	1333	652	3907	814	495
1226	1069	1501	3503	1632	1498
1227	1731	2662	11278	2234	7989
1228	1279	1251	1716	1704	1343
1229	4973	3104	8093	2322	9228
1230	1834	725	8517	1752	645
1231	877	1038	3517	692	1243
1232	1324	465	2006	555	361
1233	1278	1236	3636	1613	1768
1234	1946	4070	9888	2103	11115
1235	1377	4654	10880	2408	10638
1236	3509	1821	3884	2181	3359
1237	1335	4563	11353	2605	10779
1238	1334	3391	12289	2522	9074
1239	2858	639	7780	1667	682
1240	1138	3156	6115	2268	9097
1241	1160	548	1116	777	412
1242	933	1671	151	2338	1560
1243	2358	1046	11552	1860	993
1244	1625	731	2327	826	556
1245	4100	1516	8736	2176	3377
1246	2416	590	1265	1305	628
1247	1577	781	4187	1285	876
1248	786	983	7247	322	803
1249	1808	839	5002	980	910
1250	2572	1128	3018	2092	2154
1251	1477	5349	11910	2735	11510
1252	1489	2290	7650	2174	6477
1253	943	719	326	1336	515
1254	1813	1102	13113	1565	903
1255	1815	3382	9695	874	9625
1256	1196	1217	5879	1492	3360
1257	1812	506	8592	690	370
1258	1353	2809	7866	1401	4072
1259	2407	1091	432	2186	934
1260	1571	1364	5847	1339	1523
1261	3899	1801	9165	2507	4318
1262	1323	4371	7755	2616	10747
1263	2201	5344	10869	2863	11476
1264	1454	467	1249	1334	415
1265	1385	4063	7038	1992	10420
1266	1332	4122	8913	2591	8931
1267	1254	1068	2843	1288	919
1268	1458	2397	8840	1457	3818
1269	6058	2409	516	2382	4555
1270	1566	2975	9227	2239	5241
1271	1646	618	7945	1065	649
1272	1492	1366	6745	1952	2524
1273	1400	4533	9750	2413	11334
1274	1319	4124	13319	2412	10972
1275	1376	630	509	1204	516
1276	1703	1389	4907	1924	1647
1277	970	722	699	1815	587
1278	811	489	581	1220	411
1279	1472	699	2008	1349	481
1280	1267	828	559	947	825
1281	1235	795	6253	1535	868
1282	816	929	835	592	836
1283	1653	3036	2506	2040	9623
1284	1484	3694	7274	2700	8449
1285	1233	2856	13297	2229	8970
1286	2598	713	5943	587	672
1287	2108	2565	5403	2400	7435
1288	2434	628	6611	1191	496
1289	396	462	92	1084	355
1290	1414	3411	10609	2453	10028
1291	998	970	4054	1487	1239
1292	1074	2966	9642	1672	9265
1293	1288	2535	9942	667	5814
1294	985	2356	8507	1875	9197
1295	1938	1200	6946	2251	2694
1296	3539	798	5347	1574	805
1297	1706	2992	10691	2055	10055
1298	2445	694	377	1463	671
1299	1460	2618	10138	2147	6299
1300	1171	3088	6602	1820	9993
1301	1727	680	6958	1689	494
1302	1876	1543	7506	2570	1687
1303	2167	679	3499	1267	512
1304	4551	714	3264	824	574
1305	2481	829	6192	1620	1040
1306	1854	623	708	1750	611
1307	1775	4640	11820	2689	11111
1308	1086	819	337	846	874
1309	1685	3394	12323	2636	5007
1310	1621	5157	9202	2862	11074
1311	1847	1055	3259	1746	1029
1312	1744	1325	8547	1381	1566
1313	1421	1954	6471	2404	2906
1314	1301	685	2736	1506	693
1315	1572	5235	9301	2858	11380
1316	1413	5246	6536	2683	11587
1317	1863	2456	8083	2734	5058
1318	4112	1445	3810	1486	1654
1319	629	1048	7344	31	925
1320	1428	3946	12028	2666	9094
1321	1470	477	107	765	344
1322	1284	1804	5714	2465	2081
1323	1900	2689	13519	2540	6066
1324	815	674	572	1580	575
1325	1188	544	420	1551	499
1326	1567	1777	7361	1552	3303
1327	1116	739	1096	1410	826
1328	1483	2098	7233	2441	3449
1329	1911	4129	13441	3026	9258
1330	1215	2830	8751	2163	8469
1331	923	848	1680	1767	796
1332	2271	2012	7791	2062	5159
1333	4634	879	9900	1386	1023
1334	1857	2030	9938	2552	3305
1335	1090	938	1814	2464	846
1336	412	689	226	793	543
1337	1522	4544	7593	1997	9894
1338	1464	3919	10139	2745	10504
1339	1909	3304	7721	3279	7677
1340	1500	891	10949	326	890
1341	1418	3726	10628	1690	10503
1342	1627	1819	3462	2580	1324
1343	1544	2667	9848	2514	8084
1344	1359	616	3959	1393	410
1345	5048	4021	9160	2889	10134
1346	1314	610	2303	1345	562
1347	1679	4576	7978	3273	10524
1348	1677	2023	710	2561	1793
1349	1738	4076	12519	2794	9742
1350	1145	1667	13012	1773	4165
1351	1481	2266	5209	530	5531
1352	1531	3747	13373	2086	9219
1353	1427	3014	13390	2402	8954
1354	2583	5293	11632	2691	11621
1355	1709	1115	4993	2233	1253
1356	551	455	506	713	305
1357	2562	4404	4127	2746	10798
1358	1565	3631	9567	2649	5935
1359	1787	1291	162	654	1550
1360	1220	2962	6484	2153	9262
1361	1575	3375	10311	2459	3827
1362	2194	1925	955	2525	1731
1363	1785	2348	5788	1874	6129
1364	2224	1711	8381	2198	2036
1365	1932	2960	8214	2807	6576
1366	1237	3998	5518	2717	10086
1367	1310	1971	8893	2016	6749
1368	2586	4989	12035	2857	11308
1369	1582	3008	13077	2647	4253
1370	1789	1007	3466	1751	1231
1371	2367	3702	11305	2271	5950
1372	1578	627	729	759	633
1373	1004	1012	3759	265	892
1374	1624	4606	10645	2420	11421
1375	1586	700	2405	769	552
1376	1504	1308	6561	1013	1522
1377	1862	912	1610	1725	935
1378	1588	5358	13407	2964	11109
1379	299	444	93	771	310
1380	1360	3200	13088	2178	8804
1381	1894	4123	13312	2942	10065
1382	1778	4527	7008	2584	11013
1383	989	1112	538	1867	1038
1384	1505	4609	9943	2711	10678
1385	581	820	287	1094	665
1386	1935	3965	12055	2949	9042
1387	1445	3921	5292	926	9038
1388	1650	3410	11466	2929	7425
1389	1568	2280	9272	2715	2407
1390	6134	4194	7683	2874	10367
1391	1817	4662	10082	2873	9130
1392	823	846	175	596	734
1393	1180	1270	308	2058	893
1394	1664	3733	11698	2473	9869
1395	2097	2174	9650	1883	5511
1396	1837	1250	757	2345	1424
1397	1583	3699	11252	2714	9558
1398	539	510	997	1130	380
1399	1274	1604	12448	525	2564
1400	1642	2179	4791	2598	7066
1401	1466	5087	9623	2682	11544
1402	982	964	1570	2110	830
1403	1751	3389	7270	2604	9406
1404	1455	1976	971	2825	1287
1405	1300	952	4472	1549	1679
1406	4018	4091	11563	2209	9702
1407	1543	3180	6542	2488	2236
1408	1914	2099	9664	2774	2100
1409	1510	883	3943	1571	887
1410	1913	3667	11132	2569	8636
1411	1819	2806	9139	2390	4202
1412	1918	1375	10900	1836	1506
1413	1482	3685	12242	2177	10276
1414	590	746	1038	491	739
1415	2305	993	4487	1879	1686
1416	1551	4647	11866	2688	11089
1417	1771	1507	2641	2274	1640
1418	1508	708	2376	1612	593
1419	1546	767	3480	1327	705
1420	1358	826	3066	1014	788
1421	4552	1173	9140	1741	1454
1422	2242	3822	5952	3129	9055
1423	1574	5285	11584	2920	11199
1424	1733	1322	3673	2396	2274
1425	1675	3417	6326	2411	9459
1426	2353	4092	7640	3274	8977
1427	2545	3648	6266	2640	7217
1428	1355	1071	2812	2151	897
1429	4319	2384	7933	2035	3350
1430	3819	3730	11641	2710	8345
1431	1242	1811	4690	1564	2859
1432	1587	5140	11181	3051	10137
1433	2292	5298	10743	2921	11248
1434	1957	5339	11831	3033	10541
1435	1350	5352	13336	2698	11737
1436	1802	5464	5947	3088	11870
1437	1597	5771	2200	3115	11879
1438	1601	6029	12145	3098	11787
1439	1603	6037	12153	3099	11790
1440	2554	5105	12166	2152	11186
1441	1598	6109	8273	3110	11837
1442	1605	6163	11240	3106	11822
1443	1602	6180	11263	3108	11826
1444	1590	6249	12453	3111	11846
1445	1610	6269	11443	3112	11854
1446	1866	6270	9320	3113	11951
1447	1594	6303	12575	3114	11873
1448	1607	6365	12771	3117	11909
1449	1613	6391	12887	3119	11952
1450	1596	5337	7336	967	11698
1451	1599	6413	9425	3121	11989
1452	1591	6428	10070	3122	12015
1453	1615	5347	13215	968	11714
1454	1592	6447	13314	3124	12033
1455	1604	6451	13366	3126	12056
1456	1609	6452	13372	3125	12043
1457	1595	6143	12270	3104	11815
1458	1748	6193	10451	3120	11965
1459	1612	5882	10993	3095	11770
1460	1614	6442	13283	3123	12024
1461	2307	5320	10028	3435	9778
1462	447	579	3632	220	508
1463	2530	837	9298	1622	928
1464	1207	867	2908	1101	1065
1465	1417	1788	3327	1297	4456
1466	1794	1154	7566	310	1061
1467	1611	6166	11248	3107	11827
1468	4008	2844	12683	2185	8751
1469	978	1133	2913	816	1190
1470	3916	4107	11748	2981	9980
1471	1843	5316	12901	3209	10934
1472	843	768	1383	1008	558
1473	1580	5354	13360	2922	11280
1474	1623	850	2380	1314	962
1475	1440	4842	10930	2578	11400
1476	1968	6330	12675	3373	11609
1477	1063	605	89	1578	447
1478	2115	483	3986	1346	476
1479	1563	1192	2518	2041	1479
1480	1585	4543	12320	2859	10415
1481	1442	1710	7621	1973	2143
1482	1763	806	4040	1797	689
1483	1530	4321	2861	3070	7954
1484	2019	5863	10984	3091	11769
1485	1969	6453	13378	3383	11741
1486	1824	3700	11280	2226	9329
1487	1379	4638	9423	2787	10716
1488	1446	4100	10751	469	9566
1489	2502	5841	10976	3094	11767
1490	992	1176	851	2142	1538
1491	1299	825	6733	1475	731
1492	2276	1032	4507	2090	1070
1493	2067	1652	2730	2866	1579
1494	1961	6401	12987	3379	11672
1495	1762	608	11708	1541	506
1496	2527	5539	8934	3363	11746
1497	1853	1554	5110	2398	1168
1498	1469	1863	4585	1112	3621
1499	1877	3124	11001	2407	9199
1500	1462	6290	9336	2476	11629
1501	1921	2114	11856	2816	3022
1502	1161	622	1165	1546	532
1503	1229	1056	4748	875	984
1504	2112	4986	10171	3892	10196
1505	1511	3718	6535	2314	10443
1506	1881	2504	8262	2266	6491
1507	1867	2095	4238	2194	7056
1508	2243	3128	9548	2795	9166
1509	608	1349	19	2109	1071
1510	1562	930	2942	1320	1058
1511	237	747	147	918	598
1512	3808	4899	10128	2856	11363
1513	2072	3743	11816	2709	9654
1514	1453	2685	6138	1721	2625
1515	1516	453	6944	905	349
1516	2280	1035	7912	1636	1151
1517	1617	2350	4096	2452	4247
1518	2104	6278	3107	3570	10813
1519	1955	5332	13020	3211	11075
1520	1401	1148	3139	105	1198
1521	2385	3139	3866	3266	3528
1522	4720	3326	4538	2377	9035
1523	1920	771	1005	1614	762
1524	1962	6460	11965	3382	11753
1525	3805	4554	10449	1626	9691
1526	2235	5152	11201	2861	11331
1527	1743	776	3298	997	569
1528	2304	1570	6121	2190	1314
1529	1791	2512	6124	2879	4036
1530	1641	2034	12876	1524	5598
1531	1869	1504	6405	2048	2247
1532	3507	1732	814	1156	1706
1533	1437	1598	1967	2394	1034
1534	1211	906	1452	1858	783
1535	1749	6438	13234	3380	11717
1536	1959	4490	9648	3513	5845
1537	1858	3313	5290	3213	3872
1538	1272	648	749	1340	442
1539	2159	5177	10420	3131	11122
1540	1373	1026	4959	1328	1292
1541	2423	1478	5331	2751	1899
1542	1012	2079	1811	1259	3200
1543	1829	1239	5978	735	1393
1544	2290	671	2783	1566	567
1545	1539	3423	10750	2393	9218
1546	1801	6439	13259	3377	11721
1547	1691	673	4677	1409	589
1548	2300	5184	11259	2984	10613
1549	1554	3815	4831	2851	6928
1550	1795	3624	8154	2950	4235
1551	1316	3510	6581	2789	9684
1552	1772	4536	11234	2799	10757
1553	794	1093	349	1126	995
1554	5125	5030	8578	2919	11138
1555	5894	3477	6803	3249	7582
1556	3595	3337	8539	2814	7482
1557	1465	5309	12859	2684	11639
1558	1919	1489	9388	1964	1374
1559	2122	6463	13541	3375	11760
1560	3541	818	12370	1193	794
1561	2542	1485	3457	2131	1252
1562	1514	4607	12633	2445	11191
1563	600	1246	58	2367	884
1564	1663	3330	6882	3032	3516
1565	1651	1654	2847	2596	1329
1566	4621	2794	7796	3458	6583
1567	979	779	843	1212	663
1568	1944	5594	10924	3364	11528
1569	3596	4522	6513	2542	11300
1570	1925	832	4060	1802	755
1571	2164	4665	13544	2918	10843
1572	1561	659	4879	394	613
1573	2085	5343	11867	3378	11106
1574	2467	2811	7539	1892	8894
1575	2528	4619	9393	3105	10027
1576	721	686	57	1338	483
1577	1569	2991	9377	2809	2887
1578	1662	1416	2856	1768	880
1579	733	1030	1566	379	923
1580	2145	3192	10736	2352	7888
1581	587	869	75	1927	690
1582	3543	1904	9180	1235	4058
1583	1527	2249	10153	2124	6096
1584	1774	1198	2813	1648	1571
1585	1618	1296	3493	837	1332
1586	2591	2100	6290	2819	2815
1587	3817	1297	3651	1262	1105
1588	1784	4618	11657	2998	10604
1589	1367	3670	6105	2015	10440
1590	2219	4366	1547	3044	4578
1591	301	615	180	648	396
1592	1912	4664	13480	3264	10188
1593	5996	593	7068	1431	547
1594	1218	4496	9652	2543	11146
1595	4329	1324	10179	2669	1108
1596	2172	960	7004	2350	719
1597	4359	1197	5188	2720	1153
1598	1842	2002	3899	1876	3618
1599	1366	1752	3611	1857	1863
1600	1690	778	8597	608	864
1601	2068	1754	6511	1597	1604
1602	1652	2429	669	2853	2756
1603	3995	1741	6850	1686	1948
1604	1666	1144	512	2446	726
1605	4357	5588	2676	3089	11756
1606	4784	1646	5734	410	2494
1607	3601	1756	9236	2610	2596
1608	4183	1210	5981	2520	1636
1609	1372	979	774	2242	866
1610	3816	3131	5506	3174	3107
1611	1478	1682	4274	1185	1980
1612	219	2598	6372	187	8601
1613	1973	5360	13527	2963	11120
1614	1811	1757	9814	2523	2263
1615	2162	4131	13546	2484	10649
1616	1083	586	1207	1561	448
1617	833	860	598	1861	831
1618	1702	4484	9138	2832	10680
1619	2287	1307	988	2284	1201
1620	2714	1829	6354	1555	4078
1621	3524	1287	2322	2180	1442
1622	1954	4574	11420	3073	10495
1623	3709	1358	7692	2836	1802
1624	4876	5899	10186	3737	11309
1625	2729	4555	10457	3543	10119
1626	1887	4089	9358	3156	9337
1627	669	496	682	880	346
1628	1929	3893	6374	3460	6480
1629	2660	1136	11020	2539	1074
1630	1619	5530	2514	3365	11531
1631	1130	3397	10444	2104	9650
1632	2230	1792	2707	3011	1490
1633	2092	1974	9441	2500	3314
1634	5834	4530	8291	3227	8929
1635	2707	3696	9757	3201	8178
1636	2614	2586	5960	2971	3094
1637	696	478	603	1078	406
1638	1491	864	9925	1283	957
1639	4758	3388	4682	3237	7360
1640	1948	6178	12331	3479	11339
1641	256	1731	4	1545	1174
1642	1456	701	324	1602	557
1643	2682	3300	2534	3580	8173
1644	2392	4140	8425	3295	10128
1645	1529	1343	6920	2002	1583
1646	1536	3710	10525	2824	6524
1647	5633	2103	12281	2609	7013
